,label,affairVoteId,meaningYesText,meaningNoText,numYes,numNo,numAbst,section,art_id,orientation,name,group,vote,Âge,Genre_F,Genre_H,District_Brig,District_Conthey,District_Entremont,District_Goms,District_Hérens,District_Leuk,District_Martigny,District_Monthey,District_Sierre,District_Sion,District_St-Maurice,District_Visp,District_Westlich Raron,District_Östlich Raron
1378,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Jean-Pierre REY,D,oui,59,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1379,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Caroline REYNARD,G,oui,25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1380,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Janine REY-SIGGEN,G,oui,61,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1381,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Johan ROCHEL,G,oui,38,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1382,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Yann RODUIT,CD,oui,47,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1383,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Martine ROUILLER,G,oui,39,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1384,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Léa ROUILLER DESSIMOZ,G,oui,21,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1385,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Christine ROUX,CD,oui,59,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1386,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Felix RUPPEN,CD,oui,60,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1387,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Gérard SALAMIN,CD,oui,58,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1388,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Mathieu SARRASIN,D,oui,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1389,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Jean-Marc SAVIOZ,CD,oui,51,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1390,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Pierre SCHERTENLEIB,G,oui,68,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1391,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Flavio SCHMID,CD,oui,36,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1392,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Gerhard SCHMID,G,non,73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1393,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Remo SCHNYDER,CD,non,47,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Raymonde SCHOCH,D,oui,70,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1395,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Alain SCHÖNBETT,D,oui,66,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1396,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Martin SCHÜRCH,CD,oui,49,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1397,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Ruth STALDER,D,oui,59,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1398,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Fabien THETAZ,G,oui,35,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1399,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Bernard TROILLET,CD,oui,67,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1400,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Jean-Baptiste UDRESSY,D,non,28,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1401,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Romain UDRY,D,oui,29,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1402,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Grégoire VANNAY,CD,oui,51,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1403,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Georges VIONNET,G,oui,68,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1404,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Jenny VOEFFRAY,CD,oui,47,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1405,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Laurence VUAGNIAUX,G,oui,46,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1406,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Côme VUILLE,D,oui,34,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1407,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Joséphine WAEBER,CD,oui,37,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1408,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Rafael WELSCHEN,CD,oui,33,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Leander WILLINER,CD,oui,68,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Jean ZERMATTEN,G,oui,73,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1411,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Rahel ZIMMERMANN,G,non,36,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1412,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Marie ZUCHUAT,CD,oui,34,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1413,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Fabian ZURBRIGGEN,CD,non,47,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1414,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Vincent BOAND,D,aucun,36,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1415,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Gaël BOURGEOIS,G,aucun,38,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1416,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Chantal CARLEN,CD,aucun,29,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1417,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Florine CARRON,G,aucun,43,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1418,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Nicolas CHABLAIS,D,aucun,33,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1419,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Damien CLERC,CD,aucun,40,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1420,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Blaise CRETTOL,G,aucun,49,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1421,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Alain DUBOSSON,D,aucun,22,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1422,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Pascale FUMEAUX,G,aucun,39,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1423,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Ida HÄFLIGER,CD,aucun,64,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1424,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Christelle HERITIER,D,aucun,36,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1425,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Ralph KUMMER,CD,aucun,43,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Vincent LUYET,G,aucun,44,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1427,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Nicolas METTAN,CD,aucun,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1428,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Bernard OBERHOLZER,G,aucun,76,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1429,"003, vote 5 : Commissions (y.c. V/A 1-4) contre A-003.14 F. Zurbriggen ",20211123095212,La conférence régionale est dirigée par un coordinateur ou une coordinatrice régionale qu dispose de certaines compétences,(biffer),90,23,1,1ère lecture - Commission 10,003,-0.06847657762291907,Danica ZURBRIGGEN LEHNER,CD,aucun,41,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1430,"002, vote 2 : Commissions (y.c. V/A 1-2) contre A-002.03 F. Zurbriggen ",20211123091617,"1 Chaque région dispose d’une conférence régionale composée des présidentes et présidents des communes de la région ainsi que de la coordinatrice ou du coordinateur régional.<br/>
2 La conférence régionale facilite les collaborations intercommunales, examine l’opportunité des projets importants de portée intercommunale, les coordonne et participe le cas échéant à leur réalisation. Elle favorise un développement territorial harmonieux et optimise les relations entre les communes et l’État.<br/>
3 La loi peut prévoir d’autres tâches.",(biffer),96,14,2,1ère lecture - Commission 10,002,-0.13034907730029677,Matteo ABÄCHERLI,CD,oui,33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
